Symbol,Long/Short,Entry Price,Exit Price,Entry Date,Exit Date,Profit/Loss $,Profit/Loss %,Year
BAC,Short,10/22/2019,$32.15 ,$31.95 ,2/25/2020,0.60%,2013,
KLAC,Short,9/3/2019,$160.75 ,$150.35 ,2/25/2020,6.47%,2013,
SDS,Long,9/5/2019,$26.43 ,$26.15 ,2/25/2020,-1.06%,2013,
BMY,Short,12/13/2019,$64.22 ,$61.72 ,2/25/2020,3.89%,2013,
MA,Short,1/29/2020,$323.05 ,$303.05 ,2/25/2020,6.19%,2013,
AMD,Short,2/11/2020,$55.25 ,$48.95 ,2/24/2020,11.40%,2013,
VXX,Long,10/11/2019,$17.20 ,$17.73 ,2/24/2020,3.08%,2013,
NVDA,Short,2/19/2020,$310.00 ,$290.75 ,2/21/2020,6.21%,2013,
TVIX,Long,2/5/2020,$43.52 ,$48.85 ,2/21/2020,12.25%,2013,
UCO,Long,1/24/2020,$14.69 ,$15.82 ,2/20/2020,7.69%,2013,
UGAZ,Long,1/17/2020,$53.90 ,$52.08 ,2/20/2020,-3.37%,2013,
TLRY,Long,1/31/2020,$16.72 ,$18.40 ,2/19/2020,10.05%,2013,
VERI,Long,12/5/2019,$2.66 ,$3.25 ,2/18/2020,22.18%,2013,
SOHU,Long,1/27/2020,$10.68 ,$11.85 ,2/7/2020,10.96%,2013,
RIG,Long,1/27/2020,$4.70 ,$5.07 ,2/5/2020,7.87%,2013,
SLB,Long,1/27/2020,$33.96 ,$35.60 ,2/5/2020,4.83%,2013,
FB,Short,1/9/2020,$217.55 ,$204.85 ,1/30/2020,5.84%,2013,
AMD,Short,1/22/2020,$51.48 ,$46.98 ,1/29/2020,8.74%,2013,
LTC/USD,Long,1/23/2020,$52.00 ,$59.25 ,1/27/2020,13.94%,2013,
SOHU,Long,1/23/2020,$11.13 ,$12.20 ,1/24/2020,9.61%,2013,
TVIX,Long,1/16/2020,$39.95 ,$44.50 ,1/24/2020,11.39%,2013,
BABA,Short,1/8/2020,$220.10 ,$212.90 ,1/24/2020,3.27%,2013,
LABD,Long,1/15/2020,$11.67 ,$13.33 ,1/23/2020,14.22%,2013,
LTC/USD,Long,9/24/2019,$53.50 ,$63.15 ,1/17/2020,18.04%,2013,
ACB,Long,1/6/2020,$1.70 ,$1.89 ,1/15/2020,11.18%,2013,
TUP,Long,1/2/2020,$8.45 ,$9.15 ,1/15/2020,8.28%,2013,
TLRY,Long,11/25/2019,$17.92 ,$18.77 ,1/14/2020,4.74%,2013,
ETH/USD,Long,11/22/2019,$140.00 ,$165.50 ,1/14/2020,18.21%,2013,
MJ,Long,12/4/2019,$16.92 ,$17.84 ,1/14/2020,5.44%,2013,
SOHU,Long,5/20/2019,$14.13 ,$13.82 ,1/9/2020,-2.19%,2013,
SCO,Long,12/6/2019,$12.34 ,$12.65 ,1/8/2020,2.51%,2013,
WMT,Short,10/17/2019,$120.00 ,$116.40 ,1/7/2020,3.00%,2013,
LABD,Long,12/16/2019,$11.82 ,$12.82 ,1/2/2020,8.46%,2013,
UNG,Long,1/3/2019,$24.08 ,$28.25 ,1/14/2019,17.32%,2013,
SOHU,Long,1/8/2019,$18.32 ,$19.50 ,1/9/2019,6.44%,2013,
NFLX,Long,1/11/2019,$341.75 ,$319.75 ,7/17/2019,6.44%,2013,
OSTK,Long,1/14/2019,$14.30 ,$15.78 ,1/24/2019,10.35%,2013,
SQQQ,Long,1/15/2019,$10.67 ,$10.30 ,5/13/2019,-3.47%,2013,
TZA,Long,1/16/2019,$11.60 ,$11.30 ,5/31/2019,-2.59%,2013,
BAC,Short,1/16/2019,$28.96 ,$27.22 ,3/22/2019,6.00%,2013,
VXXB,Long,1/18/2019,$36.75 ,$40.55 ,1/22/2019,10.34%,2013,
RIOT,Long,1/23/2019,$1.64 ,$2.10 ,2/4/2019,28.05%,2013,
VXX,Long,1/25/2019,$32.31 ,$33.15 ,5/9/2019,2.60%,2013,
WW,Long,1/28/2019,$31.00 ,$29.20 ,8/7/2019,-5.80%,2013,
SOXS,Long,1/30/2019,$5.83 ,$5.67 ,5/9/2019,-2.73%,2013,
XRX,Short,1/31/2019,$28.35 ,$29.25 ,8/5/2019,-3.17%,2013,
DGLD,Long,1/31/2019,$42.75 ,$44.02 ,2/28/2019,2.92%,2013,
KLAC,Short,1/31/2019,$110.00 ,$108.60 ,5/13/2019,1.27%,2013,
ADI,Short,2/1/2019,$104.15 ,$97.55 ,5/20/2019,4.55%,2013,
SDS,Long,2/5/2019,$35.82 ,$35.25 ,5/31/2019,-1.59%,2013,
FDX,Short,2/5/2019,$184.25 ,$173.15 ,3/7/2019,6.02%,2013,
SMH,Short,2/6/2019,$103.39 ,$99.10 ,3/8/2019,4.15%,2013,
UNG,Long,2/7/2019,$23.35 ,$24.58 ,2/25/2019,5.27%,2013,
BABA,Short,2/28/2019,$184.00 ,$176.90 ,3/7/2019,3.86%,2013,
SMH,Short,3/12/2019,$110.78 ,$109.38 ,5/9/2019,1.26%,2013,
INTU,Short,3/13/2019,$254.82 ,$242.82 ,4/26/2019,4.66%,2013,
AAPL,Short,3/21/2019,$192.65 ,$192.80 ,5/10/2019,-0.01%,2013,
OSTK,Long,3/27/2019,$12.95 ,$13.62 ,6/26/2019,5.17%,2013,
SCO,Long,4/2/2019,$14.83 ,$15.88 ,5/2/2019,7.08%,2013,
YANG,Long,4/9/2019,$40.42 ,$44.50 ,4/25/2019,10.09%,2013,
LOW,Short,4/15/2019,$117.20 ,$112.35 ,4/23/2019,4.14%,2013,
USLV,Long,4/23/2019,$60.65 ,$63.30 ,4/24/2019,4.37%,2013,
ADSK,Long,4/26/2019,$176.40 ,$166.40 ,5/13/2019,5.67%,2013,
TWLO,Short,4/29/2019,$136.00 ,$129.12 ,5/1/2019,5.06%,2013,
USLV,Long,5/1/2019,$59.00 ,$62.35 ,5/3/2019,5.37%,2013,
X,Long,5/2/2019,$14.45 ,$15.65 ,5/3/2019,8.31%,2013,
HON,Short,5/3/2019,"$1,172.65 ",$167.00 ,5/13/2019,3.27%,2013,
SHOP,Short,5/6/2019,$265.25 ,$247.25 ,5/13/2019,6.79%,2013,
GBTC,Long,5/6/2019,$7.62 ,$8.62 ,5/10/2019,13.12%,2013,
SOHU,Long,5/8/2019,$18.19 ,$19.25 ,5/9/2019,5.83%,2013,
INTC,Long,5/10/2019,$44.47 ,$46.53 ,6/10/2019,4.63%,2013,
UBER,Long,5/13/2019,$36.95 ,$41.00 ,5/15/2019,10.96%,2013,
SQQQ,Long,5/16/2019,$9.20 ,$10.14 ,5/20/2019,10.44%,2013,
VXX,Long,5/17/2019,$27.75 ,$30.80 ,5/31/2019,11.00%,2013,
FCX,Long,5/23/2019,$9.75 ,$10.72 ,6/7/2019,10.00%,2013,
YINN,Long,5/23/2019,$17.20 ,$18.45 ,6/7/2019,7.27%,2013,
TLRY,Long,5/30/2019,$37.30 ,$44.15 ,6/10/2019,18.35%,2013,
BABA,Long,5/31/2019,$148.85 ,$159.25 ,6/10/2019,7.00%,2013,
SHOP,Short,6/5/2019,$296.59 ,$289.75 ,6/25/2019,2.28%,2013,
SDS,Long,6/6/2019,$32.31 ,$33.01 ,8/5/2019,2.17%,2013,
SQQQ,Long,6/7/2019,$37.92 ,$38.30 ,8/6/2019,1.01%,2013,
AAPL,Short,6/10/2019,$197.41 ,$195.00 ,8/5/2019,1.22%,2013,
PYPL,Short,6/17/2019,$117.15 ,$109.00 ,7/30/2019,6.96%,2013,
VXX,Long,6/18/2019,$25.92 ,$28.00 ,8/5/2019,8.03%,2013,
DGLD,Long,6/21/2019,$35.80 ,$37.58 ,7/1/2019,5.00%,2013,
SCO,Long,6/26/2019,$16.10 ,$17.70 ,7/2/2019,10.00%,2013,
SHOP,Short,7/3/2019,$333.33 ,$312.75 ,8/5/2019,6.17%,2013,
BBBY,Long,7/8/2019,$9.40 ,$9.30 ,8/29/2019,-1.06%,2013,
AAOI,Long,7/8/2019,$9.42 ,$10.50 ,7/9/2019,11.47%,2013,
APRN,Long,7/12/2019,$7.29 ,$9.30 ,7/16/2019,27.57%,2013,
HD,Short,7/15/2019,$217.35 ,$206.75 ,8/5/2019,5.05%,2013,
KLAC,Short,7/18/2019,$130.85 ,$128.95 ,8/5/2019,1.45%,2013,
APRN,Long,7/22/2019,$8.08 ,$9.24 ,7/22/2019,14.36%,2013,
SOXS,Long,7/22/2019,$42.21 ,$45.05 ,8/1/2019,6.73%,2013,
AAOI,Long,7/29/2019,$9.12 ,$10.08 ,7/31/2019,10.53%,2013,
FISV,Short,7/31/2019,$106.00 ,$101.25 ,8/5/2019,4.48%,2013,
BIDU,Long,8/5/2019,$99.75 ,$104.05 ,8/19/2019,4.31%,2013,
TBT,Long,8/7/2019,$24.99 ,$25.55 ,8/8/2019,6.24%,2013,
SDS,Long,8/8/2019,$30.84 ,$32.45 ,8/14/2019,5.22%,2013,
SQQQ,Long,8/8/2019,$34.40 ,$36.46 ,8/14/2019,6.00%,2013,
GE,Long,8/15/2019,$7.68 ,$8.20 ,8/15/2019,6.77%,2013,
YINN,Long,8/5/2019,$15.00 ,$16.85 ,9/3/2019,12.33%,2013,
INTC,Long,8/7/2019,$46.15 ,$48.20 ,9/4/2019,4.44%,2013,
BAC,Long,8/14/2019,$26.60 ,$28.35 ,9/5/2019,6.58%,2013,
ABBV,Long,9/4/2019,$65.82 ,$68.08 ,9/6/2019,3.53%,2013,
DSLV,Long,7/18/2019,$16.42 ,$16.48 ,9/6/2019,0.50%,2013,
SHOP,Short,8/8/2019,$357.35 ,$347.75 ,9/10/2019,2.69%,2013,
MA,Short,8/22/2019,$281.43 ,$271.43 ,9/10/2019,3.55%,2013,
SBUX,Short,6/13/2019,$86.85 ,$89.65 ,9/10/2019,-3.22%,2013,
TBT,Long,8/12/2019,$24.37 ,$25.12 ,9/10/2019,3.08%,2013,
ROKU,Short,8/13/2019,$156.75 ,$141.75 ,9/10/2019,9.57%,2013,
APRN,Long,8/20/2019,$6.85 ,$8.05 ,9/10/2019,17.52%,2013,
IQ,Long,9/9/2019,$18.25 ,$20.07 ,9/11/2019,10.00%,2013,
SCO,Long,9/16/2019,$12.75 ,$13.70 ,9/17/2019,7.45%,2013,
ETH/USD,Long,9/1/2019,$170.00 ,$207.25 ,9/17/2019,21.91%,2013,
SOXS,Long,9/12/2019,$34.40 ,$39.40 ,9/25/2019,14.54%,2013,
OSTK,Long,9/23/2019,$12.25 ,$13.05 ,9/26/2019,6.53%,2013,
CRWD,Long,9/27/2019,$56.55 ,$58.60 ,9/30/2019,3.63%,2013,
ETH/USD,Long,9/24/2019,$163.00 ,$184.00 ,9/30/2019,12.88%,2013,
OSTK,Long,9/30/2019,$10.30 ,$11.05 ,10/1/2019,7.28%,2013,
JPM,Short,9/13/2019,$120.00 ,$114.00 ,10/2/2019,5.00%,2013,
VXX,Long,9/12/2019,$23.50 ,$26.10 ,10/2/2019,11.06%,2013,
AXP,Short,4/30/2019,$120.70 ,$113.85 ,10/2/2019,5.68%,2013,
SQQQ,Long,9/5/2019,$31/85,$35.10 ,10/2/2019,10.20%,2013,
UCO,Long,10/3/2019,$14.72 ,$15.58 ,10/4/2019,5.84%,2013,
MJ,Long,10/2/2019,$19.71 ,$21.34 ,10/4/2019,8.27%,2013,
ROKU,Long,9/24/2019,$99.00 ,$110.50 ,10/7/2019,11.62%,2013,
VXX,Long,10/7/2019,$23.90 ,$25.60 ,10/8/2019,7.11%,2013,
FEYE,Long,9/23/2019,$13.97 ,$14.77 ,10/9/2019,5.73%,2013,
IQ,Long,10/8/2019,$15.64 ,$16.85 ,10/11/2019,7.74%,2013,
UBER,Long,10/9/2019,$29.98 ,$31.50 ,10/14/2019,8.70%,2013,
CGC,Long,10/14/2019,$18.00 ,$20.04 ,10/15/2019,11.33%,2013,
ICPT,Long,10/8/2019,$59.20 ,$62.80 ,10/15/2019,6.08%,2013,
UGAZ,Long,9/30/2019,$14.19 ,$14.75 ,10/16/2019,3.95%,2013,
TEVA,Long,5/29/2019,$8.41 ,$8.92 ,10/21/2019,5.94%,2013,
SLB,Long,9/26/2019,$33.21 ,$34.66 ,10/22/2019,4.37%,2013,
CRWD,Long,10/18/2019,$46.24 ,$49.40 ,10/23/2019,6.83%,2013,
SDC,Long,10/15/2019,$9.50 ,$10.60 ,10/24/2019,11.58%,2013,
TLRY,Long,8/15/2019,$26.85 ,$25.65 ,10/24/2019,-4.47%,2013,
MJ,Long,10/8/2019,$19.64 ,$20.58 ,10/24/2019,4.79%,2013,
BTC/USD,Long,9/17/2019,"$8,670.00 ","$10,350.00 ",10/25/2019,19.38%,2013,
KHC,Long,2/22/2019,$31.75 ,$32.15 ,10/31/2019,1.26%,2013,
MCD,Long,11/4/2019,$188.75 ,$194.35 ,11/6/2019,2.97%,2013,
PBYI,Long,11/5/2019,$7.25 ,$7.72 ,11/7/2019,6.48%,2013,
TLRY,Long,10/29/2019,$22.22 ,$23.92 ,11/8/2019,7.56%,2013,
VERI,Long,10/23/2019,$2.68 ,$3.18 ,11/18/2019,18.66%,2013,
UBER,Long,11/6/2019,$25.60 ,$28.00 ,11/20/2019,9.38%,2013,
MJ,Long,11/13/2019,$17.77 ,$17.97 ,11/21/2019,1.13%,2013,
TLRY,Long,11/11/2019,$20.89 ,$22.85 ,11/21/2019,9.38%,2013,
AMD,Short,11/20/2019,$41.65 ,$38.85 ,11/21/2019,6.72%,2013,
QD,Long,11/21/2019,$4.13 ,$4.83 ,11/25/2019,16.95%,2013,
ASML,Short,11/18/2019,$275.00 ,$262.00 ,12/3/2019,4.96%,2013,
UGAZ,Long,12/2/2019,$8.80 ,$10.12 ,12/3/2019,15.00%,2013,
UGAZ,Long,12/9/2019,$7.85 ,$8.65 ,12/12/2019,10.19%,2013,
NIO,Buy,3/7/2019,$4.19 ,$4.25 ,12/30/2019,1.43%,2013,
DCIX,Long,1/2/2018,$2.73 ,$3.09 ,5/9/2018,13.19%,2013,
CMG,Long,1/2/2018,$290.75 ,$302.75 ,1/3/2018,4.13%,2013,
NFLX,Short,1/3/2018,$214.75 ,$258.12 ,1/24/2018,-20.00%,2013,
UVXY,Long,1/3/2018,$9.15 ,$10.22 ,1/24/2018,11.70%,2013,
AMZN,Short,1/4/2018,"$1,242.50 ","$1,355.00 ",1/23/2018,-9.05%,2013,
QID,Long,1/8/2018,$11.77 ,$11.97 ,2/2/2018,1.70%,2013,
SLB,Short,1/11/2018,$76.92 ,$73.30 ,1/31/2018,4.71%,2013,
DXD,Long,1/16/2018,$7.85 ,$8.08 ,2/2/2018,3.00%,2013,
TSLA,Short,1/22/2018,$357.00 ,$336.50 ,1/26/2018,5.75%,2013,
SPXS,Long,1/24/2018,$25.02 ,$26.37 ,2/2/2018,5.20%,2013,
UUP,Long,1/25/2018,$23.16 ,$24.00 ,5/1/2018,3.62%,2013,
BUD,Long,1/25/2018,$106.71 ,$107.43 ,2/28/2018,0.67%,2013,
MSFT,Short,1/25/2018,$93.00 ,$88.75 ,2/5/2018,4.57%,2013,
SDOW,Long,1/29/2018,$15.68 ,$16.50 ,1/30/2018,5.23%,2013,
JPM,Long,2/1/2018,$116.50 ,$112.20 ,2/5/2018,3.70%,2013,
PG,Long,2/2/2018,$83.55 ,$78.72 ,3/15/2018,-5.78%,2013,
RIOT,Long,2/2/2018,$11.68 ,$12.70 ,2/2/2018,8.70%,2013,
XHB,Long,2/2/2018,$43.22 ,$43.52 ,2/7/2018,0.70%,2013,
XOM,Long,2/5/2018,$78.05 ,$79.80 ,2/27/2018,2.27%,2013,
MJX,Long,2/5/2018,$28.95 ,$32.00 ,2/5/2018,10.54%,2013,
RIOT,Long,2/5/2018,$11.20 ,$12.50 ,2/6/2018,11.61%,2013,
GBTC,Long,2/5/2018,$10.30 ,$11.80 ,2/6/2018,14.56%,2013,
VERI,Long,2/6/2018,$14.35 ,$16.25 ,2/6/2018,13.24%,2013,
TXN,Long,2/8/2018,$99.25 ,$104.50 ,2/16/2018,5.30%,2013,
VERI,Long,2/8/2018,$14.35 ,$16.40 ,2/14/2018,15.00%,2013,
MMM,Long,2/9/2018,$218.75 ,$230.20 ,2/12/2018,5.23%,2013,
SVXY,Long,2/9/2018,$9.84 ,$11.10 ,2/9/2018,12.84%,2013,
SSO,Long,2/9/2018,$98.65 ,$105.10 ,2/9/2018,6.54%,2013,
PCG,Long,2/12/2018,$38.85 ,$41.05 ,2/23/2018,5.40%,2013,
CERN,Long,2/12/2018,$62.81 ,$65.77 ,3/23/2018,-9.61%,2013,
AAPL,Short,2/16/2018,$177.35 ,$167.60 ,3/23/2018,5.50%,2013,
QID,Long,2/16/2018,$11.57 ,$11.92 ,3/1/2018,3.03%,2013,
SPXU,Long,2/16/2018,$10.12 ,$10.90 ,3/1/2018,7.71%,2013,
SOXS,Long,2/20/2018,$11.49 ,$12.40 ,3/1/2018,7.92%,2013,
AMZN,Short,2/21/2018,"$1,554.00 ","$1,499.00 ",3/23/2018,3.54%,2013,
VERI,Long,2/22/2018,$14.50 ,$16.20 ,2/26/2018,11.72%,2013,
AXP,Short,2/26/2018,$100.35 ,$95.65 ,3/1/2018,4.70%,2013,
FAZ,Long,2/26/2018,$10.35 ,$11.17 ,3/1/2018,8.00%,2013,
MSFT,Short,2/26/2018,$94.60 ,$91.00 ,3/2/2018,3.81%,2013,
INTC,Short,2/27/2018,$51.15 ,$47.60 ,3/1/2018,5.00%,2013,
NFLX,Short,3/5/2018,$314.00 ,$299.00 ,3/27/2018,5.00%,2013,
XRAY,Long,3/6/2018,$56.16 ,$57.45 ,3/19/2018,2.25%,2013,
SQQQ,Long,3/6/2018,$15.66 ,$16.50 ,3/19/2018,5.36%,2013,
SOXS,Long,3/6/2018,$10.64 ,$12.00 ,3/23/2018,12.78%,2013,
LRCX,Short,3/9/2018,$225.37 ,$212.60 ,3/19/2018,5.67%,2013,
ASML,Short,3/12/2018,$211.75 ,$201.10 ,3/23/2018,5.03%,2013,
SPXU,Long,3/12/2018,$9.67 ,$10.55 ,3/19/2018,8.58%,2013,
CI,Long,3/13/2018,$164.00 ,$173.50 ,4/16/2018,5.79%,2013,
S,Long,3/16/2018,$5.09 ,$5.85 ,4/10/2018,15.00%,2013,
MU,Short,3/20/2018,$61.05 ,$59.10 ,3/22/2018,3.20%,2013,
KHC,Long,3/23/2018,$58.50 ,$61.50 ,6/15/2018,5.13%,2013,
GOOGL,Long,3/23/2018,"$1,028.50 ","$1,059.25 ",3/26/2018,3.00%,2013,
GOOGL,Long,3/26/2018,"$1,006.75 ","$1,067.75 ",4/17/2018,6.06%,2013,
AAOI,Long,3/26/2018,$24.50 ,$28.10 ,4/11/2018,14.69%,2013,
AMZN,Short,3/27/2018,"$1,572.00 ","$1,521.50 ",3/27/2018,3.21%,2013,
TSLA,Long,3/29/2018,$248.50 ,$268.00 ,3/29/2018,7.85%,2013,
TSLA,Long,4/3/2018,$247.50 ,$272.25 ,4/3/2018,10.00%,2013,
SNAP,Long,4/3/2018,$14.04 ,$15.45 ,4/23/2018,10.04%,2013,
TSLA,Short,4/5/2018,$305.00 ,$283.00 ,4/17/2018,7.21%,2013,
GE,Long,4/6/2018,$12.95 ,$13.90 ,4/19/2018,7.34%,2013,
AAL,Long,4/10/2018,$47.64 ,$45.75 ,4/25/2018,-3.97%,2013,
MNK,Long,4/13/2018,$12.96 ,$14.26 ,5/9/2018,10.03%,2013,
VLO,Short,4/17/2018,$108.48 ,$122.04 ,5/21/2018,-12.50%,2013,
AMZN,Short,4/17/2018,"$1,506.00 ","$1,455.50 ",4/24/2018,3.35%,2013,
NFLX,Short,4/17/2018,$330.00 ,$311.00 ,4/24/2018,5.76%,2013,
TZA,Long,4/18/2018,$10.14 ,$11.47 ,4/25/2018,10.18%,2013,
AA,Short,4/19/2018,$62.15 ,$57.75 ,4/20/2018,7.07%,2013,
QCOM,Long,4/23/2018,$50.25 ,$53.05 ,5/7/2018,5.57%,2013,
AA,Long,4/24/2018,$49.95 ,$54.95 ,4/26/2018,10.01%,2013,
SQ,Short,6/27/2017,$25.34 ,$44.40 ,4/24/2018,-75.22%,2013,
GE,Long,4/25/2018,$13.99 ,$15.09 ,5/16/2018,7.86%,2013,
OLED,Long,4/27/2018,$88.50 ,$95.60 ,5/4/2018,8.02%,2013,
MMM,Long,5/1/2018,$192.00 ,$202.05 ,5/8/2018,5.23%,2013,
UGLD,Long,5/1/2018,$10.59 ,$9.27 ,6/28/2018,-12.46%,2013,
UTX,Long,5/1/2018,$117.87 ,$123.55 ,5/14/2018,4.81%,2013,
FRED,Long,5/2/2018,$1.84 ,$2.05 ,6/15/2018,11.41%,2013,
KNDI,Long,5/4/2018,$5.00 ,$5.55 ,5/10/2018,11.00%,2013,
AAPL,Short,5/7/2018,$196.67 ,$219.25 ,8/28/2018,-11.48%,2013,
SCO,Long,5/7/2018,$16.38 ,$17.31 ,5/25/2018,5.67%,2013,
NFLX,Short,5/9/2018,$340.50 ,$392.50 ,6/14/2018,-15.27%,2013,
FB,Long,5/10/2018,$193.05 ,$214.30 ,7/24/2018,-10.62%,2013,
VXX,Long,5/10/2018,$35.05 ,$37.45 ,5/29/2018,6.85%,2013,
DCIX,Long,5/10/2018,$1.80 ,$2.16 ,6/22/2018,20.00%,2013,
SOXS,Long,5/14/2018,$9.71 ,$10.81 ,6/25/2018,11.33%,2013,
GDDY,Long,5/18/2018,$74.07 ,$82.57 ,9/11/2018,-11.47%,2013,
WLL,Short,5/21/2018,$53.45 ,$47.65 ,5/25/2018,10.85%,2013,
CSX,Short,5/22/2018,$66.25 ,$75.50 ,8/27/2018,-13.96%,2013,
MU,Short,5/29/2018,$63.60 ,$59.10 ,5/31/2018,7.08%,2013,
AMZN,Long,6/4/2018,"$1,684.88 ","$1,846.25 ",7/25/2018,-9.34%,2013,
MSFT,Long,6/4/2018,$104.03 ,$114.24 ,9/21/2018,-9.81%,2013,
SQQQ,Long,6/5/2018,$13.32 ,$14.49 ,6/25/2018,8.78%,2013,
TZA,Long,6/6/2018,$8.23 ,$9.07 ,10/2/2018,10.20%,2013,
AMD,Short,6/6/2018,$16.03 ,$14.95 ,6/25/2018,6.74%,2013,
VXX,Long,6/6/2018,$32.20 ,$35.95 ,6/25/2018,11.65%,2013,
CCL,Long,6/6/2018,$61.47 ,$61.63 ,6/25/2018,0.52%,2013,
TSRO,Long,6/11/2018,$42.96 ,$39.70 ,6/15/2018,-7.58%,2013,
INTU,Long,6/18/2018,$209.50 ,$198.90 ,6/27/2018,5.06%,2013,
NFLX,Short,6/20/2018,$416.50 ,$385.00 ,6/25/2018,7.56%,2013,
CELG,Long,6/21/2018,$79.15 ,$83.40 ,7/9/2018,5.37%,2013,
NFLX,Short,6/27/2018,$411.35 ,$390.35 ,6/27/2018,5.11%,2013,
SCO,Long,6/27/2018,$15.76 ,$16.90 ,7/16/2018,7.23%,2013,
SBUX,Long,6/28/2018,$47.48 ,$50.75 ,7/24/2018,6.08%,2013,
SQQQ,Long,7/6/2018,$13.20 ,$11.60 ,8/27/2018,-12.12%,2013,
SPXS,Long,7/6/2018,$24.85 ,$22.62 ,8/21/2018,-8.97%,2013,
NFLX,Short,7/9/2018,$416.00 ,$396.00 ,7/13/2018,4.81%,2013,
VXX,Long,7/9/2018,$32.72 ,$28.62 ,8/7/2018,-12.56%,2013,
INTU,Long,7/10/2018,$212.95 ,$202.85 ,7/30/2018,4.74%,2013,
SOXS,Long,7/18/2018,$9.99 ,$11.40 ,8/17/2018,14.11%,2013,
USLV,Long,7/19/2018,$70.00 ,$71.00 ,12/27/2018,1.43%,2013,
APRN,Long,7/23/2018,$2.85 ,$3.17 ,7/23/2018,11.23%,2013,
NTAP,Short,7/25/2018,$81.30 ,$76.82 ,10/10/2018,5.51%,2013,
SCO,Long,7/26/2018,$15.82 ,$17.56 ,8/13/2018,11.00%,2013,
VIRT,Long,8/1/2018,$21.40 ,$22.20 ,8/21/2018,7.92%,2013,
FAZ,Long,8/7/2018,$9.47 ,$9.70 ,9/28/2018,2.43%,2013,
NWL,Long,8/8/2018,$20.22 ,$22.22 ,8/27/2018,10.00%,2013,
INTU,Short,8/9/2018,$219.35 ,$208.55 ,10/11/2018,5.00%,2013,
TEVA,Long,8/9/2018,$22.70 ,$23.35 ,9/4/2018,2.86%,2013,
ROST,Short,8/10/2018,$92.35 ,$83.50 ,11/20/2018,9.58%,2013,
TVIX,Long,8/10/2018,$30.10 ,$35.00 ,8/10/2018,13.62%,2013,
UGLD,Long,8/13/2018,$7.96 ,$8.33 ,8/27/2018,4.65%,2013,
AMZN,Short,8/14/2018,"$1,983.50 ","$1,890.00 ",9/17/2018,4.71%,2013,
MU,Long,8/15/2018,$46.45 ,$49.50 ,8/21/2018,6.57%,2013,
JCP,Long,8/17/2018,$1.74 ,$1.97 ,9/19/2018,13.22%,2013,
TVIX,Long,8/20/2018,$31.07 ,$34.77 ,8/21/2018,11.92%,2013,
TVIX,Long,8/22/2018,$31.25 ,$35.25 ,9/6/2018,12.45%,2013,
SOXS,Long,8/23/2018,$9.66 ,$12.52 ,9/12/2018,8.90%,2013,
SCO,Long,8/24/2018,$15.15 ,$12.55 ,10/3/2018,-17.16%,2013,
AMD,Short,8/27/2018,$26.29 ,$31.28 ,9/12/2018,-18.98%,2013,
NFLX,Short,8/27/2018,$367.50 ,$332.00 ,10/10/2018,9.66%,2013,
JD,Long,9/5/2018,$26.95 ,$29.00 ,9/13/2018,7.61%,2013,
F,Long,9/10/2018,$8.81 ,$9.00 ,10/25/2018,2.16%,2013,
QCOM,Long,9/11/2018,$59.37 ,$60.37 ,12/3/2018,1.68%,2013,
WDC,Long,9/11/2018,$55.20 ,$58.30 ,9/18/2018,5.62%,2013,
HD,Short,9/11/2018,$213.05 ,$201.65 ,10/4/2018,5.35%,2013,
TVIX,Long,9/12/2018,$27.55 ,$31.15 ,10/5/2018,13.07%,2013,
INTC,Long,9/12/2018,$44.77 ,$47.41 ,10/2/2018,5.89%,2013,
QID,Long,9/14/2018,$36.05 ,$37.12 ,9/17/2018,3.00%,2013,
JD,Long,9/17/2018,$25.75 ,$27.05 ,9/19/2018,5.00%,2013,
TLRY,Short,9/18/2018,$190.00 ,$152.00 ,9/19/2018,20.00%,2013,
TLRY,Short,9/19/2018,$217.00 ,$160.00 ,9/20/2018,26.67%,2013,
SNAP,Long,9/24/2018,$8.40 ,$8.50 ,2/5/2019,1.20%,2013,
AMZN,Short,9/25/2018,"$1,991.50 ","$1,873.50 ",10/5/2018,5.93%,2013,
SQQQ,Long,9/25/2018,$11.15 ,$12.35 ,10/5/2018,10.76%,2013,
SPXS,Long,10/1/2018,$21.04 ,$22.52 ,10/8/2018,7.03%,2013,
BOX,Long,10/3/2018,$22.28 ,$19.19 ,10/18/2018,-13.80%,2013,
JD,Long,10/5/2018,$23.95 ,$25.75 ,2/5/2019,7.52%,2013,
SFIX,Long,10/8/2018,$25.07 ,$26.77 ,10/16/2018,6.78%,2013,
SOHU,Long,10/8/2018,$16.75 ,$18.33 ,10/12/2018,9.43%,2013,
BABA,Long,10/9/2018,$145.20 ,$150.00 ,11/1/2018,3.30%,2013,
TNA,Long,10/10/2018,$70.54 ,$73.60 ,10/16/2018,4.34%,2013,
TQQQ,Long,10/10/2018,$54.82 ,$61.65 ,10/16/2018,9.45%,2013,
HD,Long,10/11/2018,$184.75 ,$188.65 ,11/8/2018,2.11%,2013,
FAS,Long,10/11/2018,$58.50 ,$61.65 ,10/16/2018,5.39%,2013,
TOL,Long,10/17/2018,$30.15 ,$34.00 ,10/31/2018,12.77%,2013,
YINN,Long,10/18/2018,$17.82 ,$20.13 ,11/1/2018,12.96%,2013,
WYNN,Long,10/23/2018,$97.50 ,$106.30 ,11/1/2018,9.03%,2013,
